date,open,high,low,close,volume,open_interest,total_volume,total_open_interest
20020830,917.8,928.15,910.17,916.07,92990,0,92990,0
20020903,916.07,916.07,877.51,878.02,128980,0,128980,0
20020904,878.02,896.1,875.73,893.4,137210,0,137210,0
20020905,893.4,893.4,870.5,879.15,140130,0,140130,0
20020906,879.15,899.07,879.15,893.92,118450,0,118450,0
20020909,893.92,907.34,882.92,902.96,113060,0,113060,0
20020910,902.96,909.89,900.5,909.58,118640,0,118640,0
20020911,910.63,924.02,908.47,909.45,84660,0,84660,0
20020912,909.45,909.45,884.84,886.91,119160,0,119160,0
20020913,886.91,892.75,877.05,889.81,127100,0,127100,0
20020916,889.81,891.84,878.91,891.1,100140,0,100140,0
20020917,891.1,902.68,872.38,873.52,144860,0,144860,0
20020918,873.52,878.45,857.39,869.46,150100,0,150100,0
20020919,869.46,869.46,843.09,843.32,152400,0,152400,0
20020920,843.32,849.32,839.09,845.39,179280,0,179280,0
20020923,845.39,845.39,825.76,833.7,138110,0,138110,0
20020924,833.7,833.7,817.38,819.29,167024,0,167024,0
20020925,819.27,844.22,818.46,839.66,165150,0,165150,0
20020926,839.66,856.6,839.66,854.95,165000,0,165000,0
20020927,854.95,854.95,826.84,827.37,150730,0,150730,0
20020930,827.37,827.37,800.2,815.28,172187,0,172187,0
20021001,815.28,847.93,812.82,847.91,178090,0,178090,0
20021002,843.77,851.93,826.5,827.91,166890,0,166890,0
20021003,827.91,840.02,817.25,818.95,167450,0,167450,0
20021004,818.95,825.9,794.1,800.58,183593,0,183593,0
20021007,800.58,808.21,782.96,785.28,157650,0,157650,0
20021008,785.28,808.86,779.5,798.55,193843,0,193843,0
20021009,798.55,798.55,775.8,776.76,188503,0,188503,0
20021010,776.76,806.51,768.63,803.92,209023,0,209023,0
20021011,803.92,843.27,803.92,835.32,185413,0,185413,0
20021014,835.32,844.39,828.37,841.44,120030,0,120030,0
20021015,841.44,881.27,841.44,881.27,195600,0,195600,0
20021016,881.27,881.27,856.28,860.02,158500,0,158500,0
20021017,860.02,885.35,860.02,879.2,178039,0,178039,0
20021018,879.2,886.68,866.58,884.39,142310,0,142310,0
20021021,884.39,900.69,873.06,899.72,144700,0,144700,0
20021022,899.72,899.72,882.4,890.16,154920,0,154920,0
20021023,890.16,896.14,873.82,896.14,159390,0,159390,0
20021024,896.14,902.94,879,882.5,170057,0,170057,0
20021025,882.5,897.71,877.03,897.65,134040,0,134040,0
20021028,897.65,907.44,886.15,890.23,138260,0,138260,0
20021029,890.23,890.64,867.91,882.15,152970,0,152970,0
20021030,882.15,895.28,879.19,890.71,142230,0,142230,0
20021031,890.71,898.83,879.75,885.76,164130,0,164130,0
20021101,885.76,903.42,877.71,900.96,145040,0,145040,0
20021104,900.96,924.58,900.96,908.35,164590,0,164590,0
20021105,908.35,915.83,904.91,915.39,135410,0,135410,0
20021106,915.39,925.66,905,923.76,167400,0,167400,0
20021107,923.76,923.76,898.68,902.65,146690,0,146690,0
20021108,902.65,910.11,891.62,894.74,144650,0,144650,0
20021111,894.74,894.74,874.63,876.19,111300,0,111300,0
20021112,876.19,894.3,876.19,882.95,137710,0,137710,0
20021113,882.95,892.51,872.05,882.53,146340,0,146340,0
20021114,882.53,904.27,882.53,904.27,151900,0,151900,0
20021115,904.27,910.21,895.35,909.83,140010,0,140010,0
20021118,909.83,915.91,899.48,900.36,128260,0,128260,0
20021119,900.36,905.45,893.09,896.74,133740,0,133740,0
20021120,896.74,915.01,894.93,914.15,151730,0,151730,0
20021121,914.15,935.13,914.15,933.76,241510,0,241510,0
20021122,933.76,937.28,928.41,930.55,162680,0,162680,0
20021125,930.55,937.15,923.31,932.87,157400,0,157400,0
20021126,932.87,932.87,912.1,913.31,154360,0,154360,0
20021127,913.31,940.41,913.31,938.87,135030,0,135030,0
20021129,938.87,941.82,935.58,936.31,64346,0,64346,0
20021202,936.31,954.28,927.72,934.53,161200,0,161200,0
20021203,934.53,934.53,918.73,920.75,148840,0,148840,0
20021204,920.75,925.25,909.51,917.58,158890,0,158890,0
20021205,917.58,921.49,905.9,906.55,125020,0,125020,0
20021206,906.55,915.48,895.96,912.23,124110,0,124110,0
20021209,912.23,912.23,891.97,892,132080,0,132080,0
20021210,892,904.95,892,904.45,128660,0,128660,0
20021211,904.45,909.94,896.48,904.96,128510,0,128510,0
20021212,904.96,908.37,897,901.58,125530,0,125530,0
20021213,901.58,901.58,888.48,889.48,133080,0,133080,0
20021216,889.48,910.42,889.48,910.4,127160,0,127160,0
20021217,910.4,911.22,901.74,902.99,125180,0,125180,0
20021218,902.99,902.99,887.82,891.12,144620,0,144620,0
20021219,890.02,899.19,880.32,884.25,138590,0,138590,0
20021220,884.25,897.79,884.25,895.76,178273,0,178273,0
20021223,895.74,902.43,892.26,897.38,111210,0,111210,0
20021224,897.38,897.38,892.29,892.47,45831,0,45831,0
20021226,892.47,903.89,887.48,889.66,72110,0,72110,0
20021227,889.66,890.46,873.62,875.4,75840,0,75840,0
20021230,875.4,882.1,870.23,879.39,105780,0,105780,0
20021231,879.39,881.93,869.45,879.82,108850,0,108850,0
20030102,879.82,909.03,879.82,909.03,122920,0,122920,0
20030103,909.03,911.25,903.07,908.59,113080,0,113080,0
20030106,908.59,931.77,908.59,929.01,143590,0,143590,0
20030107,929.01,930.81,919.93,922.93,154520,0,154520,0
20030108,922.93,922.93,908.32,909.93,146760,0,146760,0
20030109,909.93,928.31,909.93,927.57,156030,0,156030,0
20030110,927.58,932.89,917.66,927.57,148540,0,148540,0
20030113,927.57,935.05,922.05,926.26,139630,0,139630,0
20030114,926.26,931.66,921.72,931.66,137940,0,137940,0
20030115,931.66,932.59,916.7,918.22,143210,0,143210,0
20030116,918.22,926.03,911.98,914.6,153460,0,153460,0
20030117,914.6,914.6,899.02,901.78,135820,0,135820,0
20030121,901.78,906,887.62,887.62,133520,0,133520,0
20030122,887.62,889.74,877.64,878.36,156080,0,156080,0
20030123,878.36,890.25,876.89,887.34,174455,0,174455,0
20030124,887.34,887.34,859.71,861.4,157480,0,157480,0
20030127,861.4,863.95,844.25,847.48,143590,0,143590,0
20030128,847.48,860.76,847.48,858.54,145910,0,145910,0
20030129,858.54,868.72,845.86,864.36,159540,0,159540,0
20030130,864.36,865.48,843.74,844.61,151030,0,151030,0
20030131,844.61,858.33,840.34,855.7,157853,0,157853,0
20030203,855.7,864.64,855.7,860.32,125850,0,125850,0
20030204,860.32,860.32,840.19,848.2,145160,0,145160,0
20030205,848.2,861.63,842.11,843.59,145080,0,145080,0
20030206,843.59,844.23,833.25,838.15,143090,0,143090,0
20030207,838.15,845.73,826.7,829.69,127680,0,127680,0
20030210,829.69,837.16,823.53,835.97,123820,0,123820,0
20030211,835.97,843.02,825.09,829.2,130700,0,130700,0
20030212,829.2,832.12,818.49,818.68,126050,0,126050,0
20030213,818.68,821.25,806.29,817.37,148930,0,148930,0
20030214,817.37,834.89,815.03,834.89,140460,0,140460,0
20030218,834.89,852.87,834.89,851.17,125080,0,125080,0
20030219,851.17,851.17,838.79,845.13,107560,0,107560,0
20030220,845.13,849.37,836.56,837.1,119410,0,119410,0
20030221,837.1,852.28,831.48,848.17,139820,0,139820,0
20030224,848.17,848.17,832.16,832.58,122920,0,122920,0
20030225,832.58,839.55,818.54,838.57,148370,0,148370,0
20030226,838.57,840.1,826.68,827.55,137440,0,137440,0
20030227,827.55,842.19,827.55,837.28,128780,0,128780,0
20030228,837.28,847,837.28,841.15,137330,0,137330,0
20030303,841.15,852.34,832.74,834.81,120890,0,120890,0
20030304,834.81,835.43,821.96,821.99,125660,0,125660,0
20030305,821.99,829.87,819,829.85,133270,0,133270,0
20030306,829.85,829.85,819.85,822.1,129920,0,129920,0
20030307,822.1,829.55,811.23,828.89,136850,0,136850,0
20030310,828.89,828.89,806.57,807.48,125500,0,125500,0
20030311,807.48,814.25,800.3,800.73,142770,0,142770,0
20030312,800.73,804.19,788.9,804.19,162000,0,162000,0
20030313,804.19,832.02,804.19,831.9,181630,0,181630,0
20030314,831.89,841.39,828.26,833.27,154190,0,154190,0
20030317,833.27,862.79,827.17,862.79,170042,0,170042,0
20030318,862.79,866.94,857.36,866.45,155510,0,155510,0
20030319,866.45,874.99,861.21,874.02,147340,0,147340,0
20030320,874.02,879.6,859.01,875.67,143910,0,143910,0
20030321,875.84,895.9,875.84,895.79,188371,0,188371,0
20030324,895.79,895.79,862.02,864.23,129300,0,129300,0
20030325,864.23,879.87,862.59,874.74,133340,0,133340,0
20030326,874.74,875.8,866.47,869.95,131970,0,131970,0
20030327,869.95,874.15,858.09,868.52,123290,0,123290,0
20030328,868.52,869.88,860.83,863.5,122700,0,122700,0
20030331,863.5,863.5,843.68,848.18,149550,0,149550,0
20030401,848.18,861.28,847.85,858.48,146160,0,146160,0
20030402,858.48,884.57,858.48,880.9,158980,0,158980,0
20030403,880.9,885.89,876.12,876.45,133950,0,133950,0
20030404,876.45,882.73,874.23,878.85,124120,0,124120,0
20030407,878.85,904.89,878.85,879.93,149400,0,149400,0
20030408,879.93,883.11,874.68,878.29,123540,0,123540,0
20030409,878.29,887.35,865.72,865.99,129370,0,129370,0
20030410,865.99,871.78,862.76,871.58,127530,0,127530,0
20030411,871.58,883.34,865.92,868.3,114160,0,114160,0
20030414,868.3,885.26,868.3,885.23,113100,0,113100,0
20030415,885.23,891.27,881.85,890.81,146020,0,146020,0
20030416,890.81,896.77,877.93,879.91,158760,0,158760,0
20030417,879.91,893.83,879.2,893.58,143060,0,143060,0
20030421,893.58,898.01,888.17,892.01,111870,0,111870,0
20030422,892.01,911.74,886.7,911.37,163120,0,163120,0
20030423,911.37,919.74,909.89,919.02,166720,0,166720,0
20030424,919.02,919.02,906.69,911.43,164810,0,164810,0
20030425,911.43,911.43,897.52,898.81,133580,0,133580,0
20030428,898.81,918.15,898.81,914.84,127300,0,127300,0
20030429,914.84,924.24,911.1,917.84,152560,0,152560,0
20030430,917.84,922.01,911.7,916.92,178851,0,178851,0
20030501,916.92,919.68,902.83,916.3,139750,0,139750,0
20030502,916.3,930.56,912.35,930.08,155430,0,155430,0
20030505,930.08,933.88,924.55,926.55,144630,0,144630,0
20030506,926.55,939.61,926.38,934.39,164960,0,164960,0
20030507,934.39,937.22,926.41,929.62,153190,0,153190,0
20030508,929.62,929.62,919.72,920.27,137960,0,137960,0
20030509,920.27,933.77,920.27,933.41,132610,0,132610,0
20030512,933.41,946.84,929.3,945.11,137880,0,137880,0
20030513,945.11,947.51,938.91,942.3,141810,0,141810,0
20030514,942.3,947.29,935.24,939.28,140180,0,140180,0
20030515,939.28,948.23,938.79,946.67,150870,0,150870,0
20030516,946.67,948.65,938.6,944.3,150550,0,150550,0
20030519,944.3,944.3,920.23,920.77,137570,0,137570,0
20030520,920.77,925.34,912.05,919.73,150530,0,150530,0
20030521,919.73,923.85,914.91,923.42,145780,0,145780,0
20030522,923.42,935.3,922.54,931.87,144850,0,144850,0
20030523,931.87,935.2,927.42,933.22,120100,0,120100,0
20030527,933.22,952.76,927.33,951.48,153200,0,153200,0
20030528,951.48,959.39,950.12,953.22,155900,0,155900,0
20030529,953.22,962.08,946.23,949.64,168580,0,168580,0
20030530,949.64,965.38,949.64,963.59,168880,0,168880,0
20030602,963.59,979.11,963.59,967,166250,0,166250,0
20030603,967,973.02,964.47,971.56,145020,0,145020,0
20030604,971.56,987.85,970.72,986.24,161870,0,161870,0
20030605,986.24,990.14,978.13,990.14,169310,0,169310,0
20030606,990.14,1007.69,986.01,987.76,183720,0,183720,0
20030609,987.76,987.76,972.59,975.93,130700,0,130700,0
20030610,975.93,984.84,975.93,984.84,127540,0,127540,0
20030611,984.84,997.48,981.61,997.48,152000,0,152000,0
20030612,997.48,1002.74,991.27,998.51,155310,0,155310,0
20030613,998.51,1000.92,984.27,988.61,127160,0,127160,0
20030616,988.61,1010.86,988.61,1010.74,134590,0,134590,0
20030617,1010.74,1015.33,1007.04,1011.66,147970,0,147970,0
20030618,1011.66,1015.12,1004.61,1010.09,148890,0,148890,0
20030619,1010.09,1011.22,993.08,994.7,153010,0,153010,0
20030620,994.7,1002.09,993.36,995.69,169800,0,169800,0
20030623,995.69,995.69,977.4,981.64,139810,0,139810,0
20030624,981.64,987.84,979.08,983.45,138830,0,138830,0
20030625,983.45,991.64,974.86,975.32,145920,0,145920,0
20030626,975.32,986.53,973.8,985.82,138740,0,138740,0
20030627,985.82,988.88,974.29,976.22,126780,0,126780,0
20030630,976.22,983.61,973.6,974.5,158720,0,158720,0
20030701,974.5,983.26,962.1,982.32,146020,0,146020,0
20030702,982.32,993.78,982.32,993.75,151930,0,151930,0
20030703,993.75,995,983.34,985.7,77590,0,77590,0
20030707,985.7,1005.56,985.7,1004.42,142910,0,142910,0
20030708,1004.42,1008.92,998.73,1007.84,156570,0,156570,0
20030709,1007.84,1010.43,998.17,1002.21,161800,0,161800,0
20030710,1002.21,1002.21,983.63,988.7,146570,0,146570,0
20030711,988.7,1000.86,988.7,998.14,121270,0,121270,0
20030714,998.14,1015.41,998.14,1003.86,144890,0,144890,0
20030715,1003.86,1009.61,996.67,1000.42,151860,0,151860,0
20030716,1000.42,1003.47,989.3,994.09,166200,0,166200,0
20030717,994,994,978.6,981.73,166140,0,166140,0
20030718,981.73,994.25,981.71,993.32,136520,0,136520,0
20030721,993.32,993.32,975.63,978.8,125420,0,125420,0
20030722,978.8,990.29,976.08,988.11,143970,0,143970,0
20030723,988.11,989.86,979.79,988.61,136270,0,136270,0
20030724,988.61,998.89,981.07,981.6,155900,0,155900,0
20030725,981.6,998.71,977.49,998.68,139750,0,139750,0
20030728,998.68,1000.68,993.59,996.52,132860,0,132860,0
20030729,996.52,998.64,984.15,989.28,150890,0,150890,0
20030730,989.28,992.62,985.96,987.49,139190,0,139190,0
20030731,987.49,1004.59,987.49,990.31,160800,0,160800,0
20030801,990.31,990.31,978.86,980.15,139060,0,139060,0
20030804,980.15,985.75,966.79,982.82,131870,0,131870,0
20030805,982.82,982.82,964.97,965.46,135170,0,135170,0
20030806,965.46,975.74,960.84,967.08,149100,0,149100,0
20030807,967.08,974.89,963.82,974.12,138930,0,138930,0
20030808,974.12,980.57,973.83,977.59,108660,0,108660,0
20030811,977.59,985.46,974.21,980.59,102220,0,102220,0
20030812,980.59,990.41,979.9,990.35,113230,0,113230,0
20030813,990.35,992.5,980.85,984.03,120880,0,120880,0
20030814,984.03,991.91,980.36,990.51,118680,0,118680,0
20030815,990.51,992.39,987.1,990.67,63637,0,63637,0
20030818,990.67,1000.35,990.67,999.74,112760,0,112760,0
20030819,999.74,1003.3,995.3,1002.35,130060,0,130060,0
20030820,1002.35,1003.54,996.62,1000.3,121080,0,121080,0
20030821,1000.3,1009.53,999.33,1003.27,140710,0,140710,0
20030822,1003.27,1011.01,992.62,993.06,130890,0,130890,0
20030825,993.06,993.71,987.91,993.71,97170,0,97170,0
20030826,993.71,997.93,983.57,996.73,117870,0,117870,0
20030827,996.73,998.05,993.33,996.79,105140,0,105140,0
20030828,996.79,1004.12,991.42,1002.84,116520,0,116520,0
20030829,1002.84,1008.85,999.52,1008.01,94510,0,94510,0
20030902,1008.01,1022.59,1005.73,1021.99,147050,0,147050,0
20030903,1021.99,1029.34,1021.99,1026.27,167560,0,167560,0
20030904,1026.27,1029.17,1022.19,1027.97,145390,0,145390,0
20030905,1027.97,1029.21,1018.19,1021.39,146520,0,146520,0
20030908,1021.39,1032.41,1021.39,1031.64,129930,0,129930,0
20030909,1031.64,1031.64,1021.14,1023.17,141480,0,141480,0
20030910,1023.17,1023.17,1009.74,1010.92,158210,0,158210,0
20030911,1010.92,1020.88,1010.92,1016.42,133590,0,133590,0
20030912,1016.42,1019.65,1007.71,1018.63,123670,0,123670,0
20030915,1018.63,1019.79,1013.59,1014.81,115130,0,115130,0
20030916,1014.81,1029.66,1014.81,1029.32,140320,0,140320,0
20030917,1029.32,1031.34,1024.53,1025.97,133821,0,133821,0
20030918,1025.97,1040.16,1025.75,1039.58,149880,0,149880,0
20030919,1039.58,1040.29,1031.89,1036.3,151860,0,151860,0
20030922,1036.3,1036.3,1018.3,1022.82,127880,0,127880,0
20030923,1022.82,1030.12,1021.54,1029.03,130170,0,130170,0
20030924,1029.03,1029.83,1008.93,1009.38,155600,0,155600,0
20030925,1009.38,1015.97,1003.26,1003.27,153000,0,153000,0
20030926,1003.27,1003.45,996.08,996.85,147250,0,147250,0
20030929,996.85,1006.89,995.31,1006.58,136650,0,136650,0
20030930,1006.58,1006.58,990.36,995.97,159050,0,159050,0
20031001,995.97,1018.22,995.97,1018.22,156630,0,156630,0
20031002,1018.22,1021.87,1013.38,1020.24,126930,0,126930,0
20031003,1020.24,1039.31,1020.24,1029.85,157050,0,157050,0
20031006,1029.85,1036.48,1029.15,1034.35,102580,0,102580,0
20031007,1034.35,1039.25,1026.27,1039.25,127950,0,127950,0
20031008,1039.25,1040.06,1030.96,1033.78,126250,0,126250,0
20031009,1033.78,1048.28,1033.78,1038.73,157870,0,157870,0
20031010,1038.73,1040.84,1035.74,1038.06,110810,0,110810,0
20031013,1038.06,1048.9,1038.06,1045.35,104050,0,104050,0
20031014,1045.35,1049.49,1040.84,1049.48,127190,0,127190,0
20031015,1049.48,1053.79,1043.15,1046.76,152110,0,152110,0
20031016,1046.76,1052.94,1044.04,1050.07,141770,0,141770,0
20031017,1050.07,1051.89,1036.57,1039.32,135200,0,135200,0
20031020,1039.32,1044.69,1036.13,1044.68,117260,0,117260,0
20031021,1044.68,1048.57,1042.59,1046.03,149800,0,149800,0
20031022,1046.03,1046.03,1028.39,1030.36,164720,0,164720,0
20031023,1030.36,1035.44,1025.89,1033.77,160430,0,160430,0
20031024,1033.77,1033.77,1018.32,1028.91,142030,0,142030,0
20031027,1028.91,1037.75,1028.91,1031.13,137180,0,137180,0
20031028,1031.13,1046.79,1031.13,1046.79,162920,0,162920,0
20031029,1046.79,1049.83,1043.35,1048.11,156260,0,156260,0
20031030,1048.11,1052.81,1043.82,1046.94,162970,0,162970,0
20031031,1046.94,1053.09,1046.94,1050.71,149890,0,149890,0
20031103,1050.71,1061.44,1050.71,1059.02,137820,0,137820,0
20031104,1059.02,1059.02,1051.7,1053.25,141760,0,141760,0
20031105,1053.25,1054.54,1044.88,1051.81,140180,0,140180,0
20031106,1051.81,1058.94,1046.93,1058.05,145390,0,145390,0
20031107,1058.05,1062.39,1052.17,1053.21,144050,0,144050,0
20031110,1053.21,1053.65,1045.58,1047.11,124360,0,124360,0
20031111,1047.11,1048.23,1043.46,1046.57,116250,0,116250,0
20031112,1046.57,1059.1,1046.57,1058.53,134930,0,134930,0
20031113,1058.56,1059.62,1052.96,1058.41,138300,0,138300,0
20031114,1058.41,1063.65,1048.11,1050.35,135610,0,135610,0
20031117,1050.35,1050.35,1035.28,1043.63,137430,0,137430,0
20031118,1043.63,1048.77,1034,1034.15,135430,0,135430,0
20031119,1034.15,1043.95,1034.15,1042.44,132620,0,132620,0
20031120,1042.44,1046.48,1033.42,1033.65,132670,0,132670,0
20031121,1033.65,1037.57,1031.2,1035.28,127380,0,127380,0
20031124,1035.28,1052.08,1035.28,1052.08,130280,0,130280,0
20031125,1052.08,1058.05,1049.31,1053.89,133370,0,133370,0
20031126,1053.89,1058.45,1048.28,1058.45,109770,0,109770,0
20031128,1058.45,1060.63,1056.77,1058.2,48722,0,48722,0
20031201,1058.2,1070.47,1058.2,1070.12,137500,0,137500,0
20031202,1070.12,1071.22,1065.22,1066.62,138320,0,138320,0
20031203,1066.62,1074.3,1064.63,1064.73,144170,0,144170,0
20031204,1064.73,1070.37,1063.15,1069.72,146310,0,146310,0
20031205,1069.72,1069.72,1060.09,1061.5,126590,0,126590,0
20031208,1061.5,1069.59,1060.93,1069.3,121890,0,121890,0
20031209,1069.3,1071.94,1059.16,1060.18,146550,0,146550,0
20031210,1060.18,1063.02,1053.41,1059.05,144400,0,144400,0
20031211,1059.05,1073.63,1059.05,1071.21,144110,0,144110,0
20031212,1071.21,1074.76,1067.64,1074.14,122310,0,122310,0
20031215,1074.14,1082.79,1068,1068.04,152080,0,152080,0
20031216,1068.04,1075.94,1068.04,1075.13,154790,0,154790,0
20031217,1075.13,1076.54,1071.14,1076.48,144170,0,144170,0
20031218,1076.48,1089.5,1076.48,1089.18,157990,0,157990,0
20031219,1089.18,1091.06,1084.19,1088.66,165730,0,165730,0
20031222,1088.66,1092.94,1086.14,1092.94,125170,0,125170,0
20031223,1092.94,1096.95,1091.73,1096.02,114530,0,114530,0
20031224,1096.02,1096.4,1092.73,1094.04,51806,0,51806,0
20031226,1094.04,1098.47,1094.04,1095.89,35607,0,35607,0
20031229,1095.89,1109.48,1095.89,1109.48,105880,0,105880,0
20031230,1109.48,1109.75,1106.41,1109.64,101260,0,101260,0
20031231,1109.64,1112.56,1106.21,1111.92,102750,0,102750,0
20040102,1111.92,1118.85,1105.08,1108.48,115320,0,115320,0
20040105,1108.48,1122.22,1108.48,1122.22,157820,0,157820,0
20040106,1122.22,1124.46,1118.44,1123.67,149450,0,149450,0
20040107,1123.67,1126.33,1116.45,1126.33,170490,0,170490,0
20040108,1126.33,1131.92,1124.91,1131.92,186840,0,186840,0
20040109,1131.92,1131.92,1120.9,1121.86,172070,0,172070,0
20040112,1121.86,1127.85,1120.9,1127.23,151020,0,151020,0
20040113,1127.23,1129.07,1115.19,1121.22,159590,0,159590,0
20040114,1121.22,1130.75,1121.22,1130.52,151460,0,151460,0
20040115,1130.52,1137.11,1124.54,1132.05,169500,0,169500,0
20040116,1132.05,1139.83,1132.05,1139.83,172110,0,172110,0
20040120,1139.83,1142.93,1135.4,1138.77,169820,0,169820,0
20040121,1138.77,1149.21,1134.62,1147.62,175760,0,175760,0
20040122,1147.62,1150.51,1143.01,1143.94,169370,0,169370,0
20040123,1143.94,1150.31,1136.85,1141.55,156120,0,156120,0
20040126,1141.55,1155.38,1141,1155.37,148060,0,148060,0
20040127,1155.37,1155.37,1144.05,1144.05,167310,0,167310,0
20040128,1144.05,1149.14,1126.5,1128.48,184200,0,184200,0
20040129,1128.48,1134.39,1122.38,1134.11,192190,0,192190,0
20040130,1134.11,1134.17,1127.73,1131.13,163500,0,163500,0
20040202,1131.13,1142.45,1127.87,1135.26,159920,0,159920,0
20040203,1135.26,1137.44,1131.33,1136.03,147690,0,147690,0
20040204,1136.03,1136.03,1124.74,1126.52,163480,0,163480,0
20040205,1126.52,1131.17,1124.44,1128.59,156660,0,156660,0
20040206,1128.59,1142.79,1128.39,1142.76,147760,0,147760,0
20040209,1142.76,1144.46,1139.21,1139.81,130350,0,130350,0
20040210,1139.81,1147.02,1138.7,1145.54,140390,0,140390,0
20040211,1145.54,1158.89,1142.33,1157.76,169930,0,169930,0
20040212,1157.76,1157.76,1151.44,1152.11,146430,0,146430,0
20040213,1152.11,1156.88,1143.24,1145.81,132920,0,132920,0
20040217,1145.81,1158.98,1145.81,1156.99,139650,0,139650,0
20040218,1156.99,1157.4,1149.54,1151.82,138240,0,138240,0
20040219,1151.82,1158.57,1146.85,1147.06,156280,0,156280,0
20040220,1147.06,1149.81,1139,1144.11,147960,0,147960,0
20040223,1144.11,1146.69,1136.98,1140.99,138040,0,138040,0
20040224,1140.99,1144.54,1134.43,1139.09,154360,0,154360,0
20040225,1139.09,1145.24,1138.96,1143.67,136070,0,136070,0
20040226,1143.67,1147.23,1138.62,1144.91,138390,0,138390,0
20040227,1145.8,1151.68,1141.8,1144.94,154040,0,154040,0
20040301,1144.94,1157.45,1144.94,1155.97,149710,0,149710,0
20040302,1155.97,1156.54,1147.31,1149.1,147600,0,147600,0
20040303,1149.1,1152.44,1143.78,1151.03,133450,0,133450,0
20040304,1151.03,1154.97,1149.81,1154.87,126580,0,126580,0
20040305,1154.87,1163.23,1148.77,1156.86,139820,0,139820,0
20040308,1156.86,1159.94,1146.97,1147.2,125440,0,125440,0
20040309,1147.2,1147.32,1136.84,1140.58,149940,0,149940,0
20040310,1140.58,1141.45,1122.53,1123.89,164840,0,164840,0
20040311,1123.89,1125.96,1105.87,1106.78,188990,0,188990,0
20040312,1106.78,1120.63,1106.78,1120.57,138850,0,138850,0
20040315,1120.57,1120.57,1103.36,1104.49,160060,0,160060,0
20040316,1104.49,1113.76,1102.61,1110.7,150070,0,150070,0
20040317,1110.7,1125.76,1110.7,1123.75,149010,0,149010,0
20040318,1123.75,1125.5,1113.25,1122.32,136920,0,136920,0
20040319,1122.32,1122.72,1109.69,1109.78,145740,0,145740,0
20040322,1109.78,1109.78,1089.54,1095.4,145230,0,145230,0
20040323,1095.4,1101.52,1091.57,1093.95,145820,0,145820,0
20040324,1093.95,1098.32,1087.16,1091.33,152780,0,152780,0
20040325,1091.33,1110.38,1091.33,1109.19,147170,0,147170,0
20040326,1109.19,1115.27,1106.13,1108.06,131910,0,131910,0
20040329,1108.06,1124.37,1108.06,1122.47,140550,0,140550,0
20040330,1122.47,1127.6,1119.66,1127,133240,0,133240,0
20040331,1127,1130.83,1121.46,1126.21,156070,0,156070,0
20040401,1126.21,1135.67,1126.2,1132.17,156070,0,156070,0
20040402,1132.17,1144.81,1132.17,1141.81,162920,0,162920,0
20040405,1141.81,1150.57,1141.64,1150.57,141370,0,141370,0
20040406,1150.57,1150.57,1143.3,1148.16,139770,0,139770,0
20040407,1148.16,1148.16,1138.41,1140.53,145880,0,145880,0
20040408,1140.53,1148.97,1134.52,1139.32,119980,0,119980,0
20040412,1139.32,1147.29,1139.32,1145.2,110240,0,110240,0
20040413,1145.2,1147.78,1127.7,1129.44,142320,0,142320,0
20040414,1129.44,1132.52,1122.15,1128.17,154770,0,154770,0
20040415,1128.17,1134.08,1120.75,1128.84,156870,0,156870,0
20040416,1128.84,1136.8,1126.9,1134.61,148780,0,148780,0
20040419,1134.56,1136.18,1129.84,1135.82,119490,0,119490,0
20040420,1135.82,1139.26,1118.09,1118.15,150850,0,150850,0
20040421,1118.15,1125.72,1116.03,1124.09,173810,0,173810,0
20040422,1124.09,1142.77,1121.95,1139.93,182670,0,182670,0
20040423,1139.93,1141.92,1134.81,1140.6,139610,0,139610,0
20040426,1140.6,1145.08,1132.91,1135.53,129060,0,129060,0
20040427,1135.53,1146.56,1135.53,1138.11,151800,0,151800,0
20040428,1138.11,1138.11,1121.7,1122.41,185560,0,185560,0
20040429,1122.41,1128.8,1108.04,1113.89,185900,0,185900,0
20040430,1113.89,1119.26,1107.23,1107.3,163470,0,163470,0
20040503,1107.3,1118.72,1107.3,1117.49,157160,0,157160,0
20040504,1117.49,1127.74,1112.89,1119.55,166210,0,166210,0
20040505,1119.55,1125.07,1117.9,1121.53,146900,0,146900,0
20040506,1121.53,1121.53,1106.3,1113.99,150930,0,150930,0
20040507,1113.99,1117.3,1098.63,1098.7,165360,0,165360,0
20040510,1098.7,1098.7,1079.63,1087.12,191840,0,191840,0
20040511,1087.12,1095.69,1087.12,1095.45,153380,0,153380,0
20040512,1095.45,1097.55,1076.32,1097.28,169760,0,169760,0
20040513,1097.28,1102.77,1091.76,1096.44,141110,0,141110,0
20040514,1096.44,1102.1,1088.24,1095.7,133590,0,133590,0
20040517,1095.7,1095.7,1079.36,1084.1,143010,0,143010,0
20040518,1084.1,1094.1,1084.1,1091.49,135300,0,135300,0
20040519,1091.49,1105.93,1088.49,1088.68,154860,0,154860,0
20040520,1088.68,1092.62,1085.43,1089.19,121100,0,121100,0
20040521,1089.19,1099.64,1089.19,1093.56,125860,0,125860,0
20040524,1093.56,1101.28,1091.77,1095.41,122750,0,122750,0
20040525,1095.41,1113.8,1090.74,1113.05,154570,0,154570,0
20040526,1113.05,1116.71,1109.91,1114.94,136940,0,136940,0
20040527,1114.94,1123.95,1114.86,1121.28,144750,0,144750,0
20040528,1121.28,1122.69,1118.1,1120.68,117260,0,117260,0
